Date received,Complaint ID,rand client,phonefinal,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
2014-02-11,CR0708522,C00001200,404-824-5878,AA0205,35990,0,NE,AGENT,ZOHARI,14:03:12,14:13:46,00:10:34
2014-02-10,CR0707268,C00001265,508-785-2739,AA0103,35991,0,PS,AGENT,BENSION,11:35:42,11:52:45,00:17:03
2014-02-08,CR0704507,C00001561,212-105-0239,AA0103,35992,0,NW,AGENT,BENSION,15:04:04,15:16:26,00:12:22
2014-02-07,CR0703806,C00003264,922-110-1172,AA0213,35993,0,NW,AGENT,BASCH,10:20:39,10:35:23,00:14:44
2014-02-07,CR0704288,C00000017,914-238-1020,AA0204,35994,2,PS,AGENT,TOVA,12:45:09,12:57:29,00:12:20
2014-02-06,CR0701529,C00002022,617-418-9331,AA0104,35995,2,PS,AGENT,AVIDAN,12:02:35,12:17:14,00:14:39
2014-02-05,CR0700360,C00004296,508-889-9922,AA0115,35996,2,PS,AGENT,IDIT,10:53:19,10:57:00,00:03:41
2014-02-05,CR0700332,C00003671,641-986-1898,AA0213,35997,0,PS,AGENT,STEREN,09:00:11,09:10:13,00:10:02
2014-02-05,CR0702842,C00003503,141-153-3459,AA0109,35998,0,NW,AGENT,MICHAL,10:57:37,10:58:17,00:00:40
2014-02-05,CR0700445,C00001251,212-252-7834,AA0214,35999,0,NW,AGENT,SHLOMO,09:13:13,09:15:14,00:02:01
2014-02-05,CR0702848,C00004571,212-575-6098,AA0203,36000,0,NW,AGENT,DORIT,13:19:58,13:35:00,00:15:02
2014-02-03,CR0697793,C00004069,586-023-0121,AA0210,36001,1,PS,AGENT,BENSION,09:24:31,09:41:39,00:17:08
2014-02-03,CR0697034,C00001124,546-999-5216,AA0105,36003,0,NW,AGENT,KAZAV,11:52:11,12:04:29,00:12:18
2014-01-31,CR0694888,C00000005,428-265-1568,AA0202,36004,0,PS,AGENT,ANAT,16:33:49,16:51:34,00:17:45
2014-01-31,CR0694940,C00000157,243-504-9954,AA0110,36005,1,PS,AGENT,KAZAV,13:22:15,13:39:40,00:17:25
2014-01-31,CR0694894,C00004719,483-552-1237,AA0203,36006,0,PS,AGENT,DORIT,09:24:04,09:43:11,00:19:07
2014-01-30,CR0693018,C00004478,790-760-6983,AA0108,36008,1,TT,AGENT,NO_SERVER,11:52:33,12:12:17,00:19:44
2014-01-30,CR0692784,C00001429,861-031-8203,AA0213,36009,0,NW,AGENT,STEREN,12:36:52,12:44:57,00:08:05
2014-01-29,CR0690307,C00002730,372-278-9698,AA0210,36010,2,PS,AGENT,AVNI,14:24:53,14:35:43,00:10:50
2014-01-28,CR0688159,C00002805,422-392-9843,AA0101,36011,2,PS,AGENT,TOVA,13:20:09,13:29:03,00:08:54
2014-01-27,CR0687131,C00002447,436-341-7372,AA0107,36012,2,TT,AGENT,NO_SERVER,15:12:57,15:17:02,00:04:05
2014-01-23,CR0682428,C00000897,418-387-0408,AA0109,36014,0,PS,AGENT,TOVA,14:59:11,15:20:01,00:20:50
2014-01-23,CR0684112,C00000191,765-570-0787,AA0214,36015,1,PS,AGENT,DORIT,10:37:25,10:44:51,00:07:26
2014-01-21,CR0677923,C00001961,234-808-8240,AA0202,36016,2,PS,AGENT,SHARON,15:39:25,15:47:01,00:07:36
2014-01-21,CR0678444,C00002670,915-818-1976,AA0204,36017,0,PS,AGENT,AVIDAN,09:52:08,10:10:45,00:18:37
2014-01-21,CR0678370,C00004346,227-249-0952,AA0113,36018,0,NW,AGENT,MICHAL,16:00:35,16:19:22,00:18:47
2014-01-14,CR0669160,C00004718,271-247-7629,AA0105,36021,0,PS,AGENT,BENSION,11:27:16,11:35:59,00:08:43
2014-01-10,CR0663651,C00001904,511-791-8998,AA0113,36022,2,PS,AGENT,MICHAL,11:32:44,11:33:50,00:01:06
2014-01-09,CR0662067,C00001344,212-451-5141,AA0104,36023,2,PS,AGENT,MIKI,15:20:11,15:38:30,00:18:19
2014-01-08,CR0660132,C00001744,716-629-1061,AA0110,36024,0,NW,AGENT,YIFAT,14:29:33,14:43:37,00:14:04
2014-01-06,CR0655905,C00001556,579-041-9190,AA0215,36026,2,NE,AGENT,MORIAH,14:08:05,14:23:27,00:15:22
2014-01-06,CR0656902,C00002610,122-613-8300,AA0103,36028,1,PS,AGENT,AVNI,12:00:36,12:09:54,00:09:18
2014-01-06,CR0655907,C00004919,955-474-2346,AA0105,36029,0,NW,AGENT,AVNI,13:42:05,13:58:00,00:15:55
2014-01-03,CR0653570,C00004328,685-299-2722,AA0203,36031,2,PS,AGENT,MORIAH,11:45:32,11:50:06,00:04:34
2014-01-03,CR0654534,C00000618,508-099-1022,AA0214,36032,0,NW,AGENT,SHARON,10:51:30,11:00:21,00:08:51
2014-01-03,CR0653478,C00004070,145-116-5007,AA0214,36033,0,NW,AGENT,KAZAV,13:18:23,13:19:08,00:00:45
2014-01-02,CR0653037,C00003101,879-828-0515,AA0213,36034,1,PS,AGENT,GILI,15:39:41,15:48:57,00:09:16
2014-01-02,CR0651941,C00006499,312-484-5399,AA0109,36035,0,PE,AGENT,NO_SERVER,15:27:16,15:47:38,00:20:22
2013-12-30,CR0649236,C00001948,744-807-4684,AA0210,36037,0,PS,AGENT,YIFAT,13:07:58,13:19:28,00:11:30
2013-12-30,CR0649423,C00004125,550-631-7804,AA0101,36038,2,PS,AGENT,KAZAV,10:52:59,11:03:22,00:10:23
2013-12-27,CR0647147,C00003905,228-675-8498,AA0102,36040,0,PS,AGENT,SHARON,10:07:09,10:07:49,00:00:40
2013-12-27,CR0647337,C00004748,914-098-5310,AA0109,36041,0,NW,AGENT,IDIT,09:00:51,09:12:22,00:11:31
2013-12-27,CR0647550,C00001131,978-958-7540,AA0104,36042,1,NE,AGENT,ANAT,14:45:28,14:59:10,00:13:42
2013-12-26,CR0645655,C00004253,372-150-7677,AA0101,36043,2,PS,AGENT,DORIT,09:35:42,09:54:11,00:18:29
2013-12-24,CR0645163,C00002129,585-330-2680,AA0206,36044,1,PS,AGENT,BENSION,11:56:29,12:16:08,00:19:39
2013-12-23,CR0643092,C00004422,914-319-3943,AA0209,36045,2,PS,AGENT,IDIT,11:55:33,12:02:52,00:07:19
2013-12-23,CR0643733,C00013405,553-558-6291,AA0215,36046,2,PS,AGENT,SHARON,10:02:37,10:07:53,00:05:16
2013-12-18,CR0642536,C00004708,588-819-5021,AA0202,36047,0,PS,AGENT,AVIDAN,11:36:50,11:53:52,00:17:02
2013-12-18,CR0642582,C00001781,975-381-4460,AA0203,36048,0,NW,AGENT,YIFAT,09:52:47,10:06:17,00:13:30
2013-12-18,CR0644427,C00003159,447-011-2649,AA0214,36049,0,PS,AGENT,NAAMA,16:45:27,17:00:35,00:15:08
2013-12-17,CR0637397,C00001088,393-433-6624,AA0104,36050,0,NW,AGENT,KAZAV,14:12:27,14:32:28,00:20:01
2013-12-17,CR0636424,C00001829,413-326-0740,AA0115,36051,2,PS,AGENT,MICHAL,13:44:19,13:53:41,00:09:22
2013-12-17,CR0636753,C00002339,508-389-9448,AA0115,36052,2,PS,AGENT,YITZ,13:52:42,13:53:05,00:00:23
2013-12-17,CR0637064,C00001529,184-946-5589,AA0215,36053,2,NE,AGENT,KAZAV,11:19:12,11:29:07,00:09:55
2013-12-16,CR0636166,C00011252,819-954-1140,AA0209,36054,0,PS,AGENT,TOVA,15:48:39,16:00:34,00:11:55
2013-12-16,CR0634785,C00008432,229-298-2913,AA0103,36056,1,PS,AGENT,AVIDAN,11:25:40,11:40:43,00:15:03
2013-12-14,CR0633945,C00012145,766-723-5876,AA0202,36058,0,PS,AGENT,KAZAV,13:09:03,13:28:57,00:19:54
2013-12-13,CR0632681,C00001945,737-549-3547,AA0115,36059,2,PS,AGENT,AVNI,14:58:58,15:15:01,00:16:03
2013-12-13,CR0633568,C00008670,435-864-0753,AA0109,36061,2,NE,AGENT,ZOHARI,15:32:44,15:38:15,00:05:31
2013-12-12,CR0631532,C00003577,113-720-9638,AA0205,36062,2,PS,AGENT,MORIAH,15:41:57,15:52:41,00:10:44
2013-12-11,CR0630498,C00000484,322-519-4555,AA0214,36063,2,PS,AGENT,MORIAH,16:33:58,16:41:38,00:07:40
2013-12-11,CR0629873,C00001284,204-421-6049,AA0110,36064,2,PS,AGENT,SHARON,13:33:08,13:34:31,00:01:23
2013-12-10,CR0628274,C00001691,827-707-6586,AA0103,36065,0,NW,AGENT,NAAMA,16:51:05,17:03:15,00:12:10
2013-12-10,CR0628615,C00004441,642-784-9911,AA0203,36066,0,PS,AGENT,DORIT,14:00:55,14:01:49,00:00:54
2013-12-06,CR0624885,C00002068,648-816-6304,AA0202,36068,0,NW,AGENT,MIKI,10:46:51,11:04:55,00:18:04
2013-12-05,CR0623191,C00013260,816-234-9264,AA0213,36069,2,PS,AGENT,DORIT,11:05:48,11:13:23,00:07:35
2013-12-03,CR0618869,C00002260,168-997-4954,AA0109,36070,1,PS,AGENT,AVNI,11:02:21,11:15:02,00:12:41
2013-12-02,CR0617639,C00000702,842-756-4849,AA0105,36071,1,PS,AGENT,MIKI,11:06:01,11:06:57,00:00:56
2013-12-02,CR0618540,C00001942,292-646-1211,AA0115,36072,0,PS,AGENT,MORIAH,15:07:34,15:24:35,00:17:01
2013-12-02,CR0618111,C00000180,313-346-5449,AA0210,36073,0,PS,AGENT,AVNI,13:52:37,14:10:59,00:18:22
2013-12-02,CR0617540,C00003373,912-371-6537,AA0107,36074,0,TT,AGENT,IDIT,16:03:50,16:21:30,00:17:40
2013-11-27,CR0615396,C00004438,307-979-6963,AA0113,36075,0,NE,AGENT,BASCH,16:04:22,16:20:21,00:15:59
2013-11-26,CR0612864,C00002511,759-975-9150,AA0113,36076,0,NW,AGENT,BENSION,13:40:58,13:57:38,00:16:40
2013-11-25,CR0611475,C00000674,327-140-9584,AA0206,36077,0,PS,AGENT,ZOHARI,12:47:19,12:48:40,00:01:21
2013-11-25,CR0611527,C00004402,154-050-2945,AA0105,36078,0,PS,AGENT,YITZ,11:55:12,11:59:51,00:04:39
2013-11-22,CR0609186,C00004164,682-720-2753,AA0214,36079,2,PS,AGENT,AVNI,11:06:15,11:21:46,00:15:31
2013-11-21,CR0607421,C00004862,212-415-2573,AA0113,36080,2,NE,AGENT,ELI,16:25:59,16:33:25,00:07:26
2013-11-20,CR0606552,C00004330,495-245-0839,AA0108,36081,1,TT,AGENT,NO_SERVER,16:24:28,16:27:01,00:02:33
2013-11-20,CR0605909,C00002366,743-760-4718,AA0106,36082,2,PS,AGENT,AVNI,16:40:03,16:45:01,00:04:58
2013-11-20,CR0604843,C00008287,259-161-5246,AA0213,36083,0,PS,AGENT,AVIDAN,14:03:41,14:07:51,00:04:10
2013-11-19,CR0604450,C00001263,648-899-1060,AA0109,36084,2,NE,AGENT,SHARON,09:18:01,09:29:10,00:11:09
2013-11-19,CR0603359,C00007724,508-025-7387,AA0115,36085,0,NW,AGENT,YITZ,16:58:43,17:09:41,00:10:58
2013-11-18,CR0601943,C00001409,366-643-8813,AA0101,36086,0,PS,AGENT,AVIDAN,15:11:01,15:14:34,00:03:33
2013-11-15,CR0597125,C00000358,639-291-0584,AA0204,36088,1,PS,AGENT,BENSION,13:24:56,13:44:26,00:19:30
2013-11-15,CR0600245,C00001109,508-616-0754,AA0214,36090,0,PS,AGENT,SHARON,14:03:45,14:11:50,00:08:05
2013-11-14,CR0598986,C00001039,109-943-9230,AA0101,36092,0,PS,AGENT,DORIT,13:24:50,13:38:15,00:13:25
2013-11-14,CR0598841,C00004473,212-348-2178,AA0106,36093,0,PS,AGENT,DARMON,13:03:56,13:18:34,00:14:38
2013-11-14,CR0597259,C00010287,508-198-6327,AA0109,36094,0,NW,AGENT,AVNI,11:13:00,11:16:27,00:03:27
2013-11-13,CR0596216,C00003421,166-348-7154,AA0215,36095,0,NW,AGENT,MORIAH,12:31:31,12:42:23,00:10:52
2013-11-13,CR0596870,C00005469,156-526-8630,AA0214,36096,0,PS,AGENT,TOVA,16:33:57,16:51:50,00:17:53
2013-11-13,CR0596278,C00004161,138-313-3688,AA0102,36097,0,PS,AGENT,BASCH,10:22:59,10:33:12,00:10:13
2013-11-12,CR0593265,C00000295,567-122-8082,AA0203,36098,0,PS,AGENT,DARMON,14:32:43,14:38:44,00:06:01
2013-11-12,CR0594192,C00002524,550-447-7295,AA0210,36099,2,PS,AGENT,BENSION,15:03:00,15:22:56,00:19:56
2013-11-12,CR0595030,C00003248,344-042-8227,AA0107,36100,2,TT,AGENT,NO_SERVER,14:20:04,14:23:42,00:03:38
2013-11-12,CR0594371,C00004642,231-693-5871,AA0205,36101,2,PS,AGENT,SHLOMO,11:02:43,11:11:58,00:09:15
2013-11-08,CR0591679,C00002582,413-363-6706,AA0204,36102,2,PS,AGENT,NAAMA,16:22:57,16:32:09,00:09:12
2013-11-08,CR0591524,C00002852,714-073-9055,AA0106,36103,0,NW,AGENT,STEREN,16:27:32,16:27:38,00:00:06
2013-11-07,CR0590311,C00000275,212-213-2055,AA0103,36104,0,NW,AGENT,YIFAT,10:13:33,10:28:01,00:14:28
2013-11-06,CR0588681,C00003734,587-281-7952,AA0115,36105,0,PS,AGENT,TOVA,15:00:29,15:08:15,00:07:46
2013-11-06,CR0588723,C00003167,508-385-2224,AA0109,36106,2,PS,AGENT,KAZAV,13:45:25,13:54:41,00:09:16
2013-11-05,CR0586036,C00003117,307-906-5301,AA0205,36107,0,NW,AGENT,MORIAH,14:48:23,15:03:10,00:14:47
2013-11-05,CR0585450,C00001479,212-915-4941,AA0110,36108,1,PS,AGENT,SHARON,09:48:41,10:05:37,00:16:56
2013-11-05,CR0585839,C00002392,912-744-3872,AA0103,36109,0,PS,AGENT,NAAMA,14:08:07,14:18:08,00:10:01
2013-11-05,CR0586549,C00001983,286-046-0269,AA0205,36112,0,PS,AGENT,AVNI,11:45:44,12:06:42,00:20:58
2013-11-04,CR0583761,C00001367,781-940-4151,AA0215,36113,0,NW,AGENT,MORIAH,12:46:58,12:56:59,00:10:01
2013-11-01,CR0581961,C00003722,212-960-4509,AA0109,36115,0,PS,AGENT,AVIDAN,15:20:01,15:38:13,00:18:12
2013-11-01,CR0580766,C00006478,539-693-0260,AA0103,36116,0,PS,AGENT,NAAMA,12:12:49,12:17:36,00:04:47
2013-10-30,CR0578263,C00002539,865-209-1379,AA0209,36119,2,PS,AGENT,YITZ,14:19:42,14:31:32,00:11:50
2013-10-30,CR0577962,C00002884,827-994-8331,AA0103,36120,0,PS,AGENT,BENSION,10:08:56,10:18:13,00:09:17
2013-10-29,CR0574968,C00004674,617-947-9840,AA0209,36123,2,PS,AGENT,YIFAT,14:07:00,14:23:42,00:16:42
2013-10-28,CR0573392,C00002684,964-211-6097,AA0205,36124,0,NW,AGENT,YIFAT,16:51:11,17:11:44,00:20:33
2013-10-23,CR0567694,C00007863,814-452-0875,AA0115,36125,2,PS,AGENT,DORIT,11:46:50,11:47:15,00:00:25
2013-10-23,CR0567695,C00000830,978-886-8518,AA0110,36126,1,PS,AGENT,GILI,13:34:30,13:40:13,00:05:43
2013-10-23,CR0568256,C00000823,465-924-0047,AA0101,36127,0,PS,AGENT,AVIDAN,11:29:16,11:40:34,00:11:18
2013-10-23,CR0568678,C00000155,717-989-7187,AA0101,36128,0,PS,AGENT,TOVA,15:14:38,15:26:16,00:11:38
2013-10-22,CR0567077,C00008200,212-295-9205,AA0201,36129,0,PS,AGENT,AVIDAN,09:35:25,09:44:01,00:08:36
2013-10-22,CR0565947,C00001509,411-514-8514,AA0209,36130,2,PS,AGENT,IDIT,14:40:06,14:51:23,00:11:17
2013-10-22,CR0566404,C00001016,259-090-1827,AA0112,36131,0,TT,AGENT,MIKI,13:36:48,13:53:32,00:16:44
2013-10-17,CR0561857,C00001177,315-534-5256,AA0103,36132,0,NW,AGENT,SHARON,16:57:05,17:16:47,00:19:42
2013-10-17,CR0561912,C00005827,755-154-2116,AA0115,36133,0,NW,AGENT,BENSION,11:56:27,12:16:45,00:20:18
2013-10-16,CR0560258,C00001580,212-975-5876,AA0214,36134,0,PS,AGENT,BASCH,16:36:58,16:51:09,00:14:11
2013-10-16,CR0560597,C00006342,651-907-6500,AA0106,36135,0,PS,AGENT,MIKI,13:52:13,13:55:53,00:03:40
2013-10-15,CR0559532,C00001479,212-915-4941,AA0103,36137,1,PS,AGENT,IDIT,10:05:28,10:23:47,00:18:19
2013-10-15,CR0559399,C00004157,212-770-6755,AA0210,36138,2,PS,AGENT,DORIT,13:32:28,13:52:36,00:20:08
2013-10-15,CR0559415,C00001165,684-891-2003,AA0101,36139,0,PS,AGENT,YIFAT,14:12:52,14:27:11,00:14:19
2013-10-11,CR0558188,C00006366,817-770-7405,AA0214,36140,0,PS,AGENT,ELI,14:00:06,14:10:32,00:10:26
2013-10-11,CR0558072,C00010479,513-388-0813,AA0205,36141,2,PS,AGENT,KAZAV,10:09:49,10:27:08,00:17:19
2013-10-10,CR0556932,C00001389,305-965-6950,AA0106,36142,2,PS,AGENT,GILI,16:25:41,16:32:36,00:06:55
2013-10-08,CR0554963,C00002201,330-851-5190,AA0203,36144,2,PS,AGENT,YITZ,16:18:43,16:36:41,00:17:58
2013-10-07,CR0554171,C00009250,212-079-3854,AA0214,36145,2,PS,AGENT,AVNI,10:18:46,10:36:09,00:17:23
2013-10-07,CR0553651,C00011149,305-557-9361,AA0101,36146,0,NW,AGENT,BASCH,09:11:11,09:29:27,00:18:16
2013-10-07,CR0554119,C00000183,258-700-7257,AA0206,36148,2,PS,AGENT,AVNI,13:36:36,13:44:08,00:07:32
2013-10-04,CR0552690,C00000234,978-955-4330,AA0101,36149,0,PS,AGENT,STEREN,14:32:36,14:52:06,00:19:30
2013-10-03,CR0551821,C00001407,459-286-4407,AA0103,36150,2,PS,AGENT,MICHAL,16:59:02,17:12:42,00:13:40
2013-10-03,CR0551967,C00002716,934-632-6852,AA0213,36151,2,PS,AGENT,MORIAH,15:52:52,15:54:44,00:01:52
2013-10-01,CR0549090,C00006469,243-383-7562,AA0115,36152,0,NW,AGENT,YIFAT,16:13:29,16:23:30,00:10:01
2013-10-01,CR0549841,C00001195,207-465-2754,AA0115,36153,0,NE,AGENT,ZOHARI,16:57:22,17:17:42,00:20:20
2013-09-30,CR0548192,C00013658,617-190-0901,AA0104,36154,0,PS,AGENT,TOVA,11:36:23,11:53:46,00:17:23
2013-09-30,CR0547920,C00003729,566-300-8999,AA0201,36155,1,PS,AGENT,BENSION,14:11:49,14:30:49,00:19:00
2013-09-30,CR0548176,C00003521,122-104-3459,AA0210,36156,1,PS,AGENT,MIKI,09:24:46,09:34:03,00:09:17
2013-09-27,CR0545794,C00003521,122-104-3459,AA0202,36157,0,PS,AGENT,GILI,15:43:26,15:52:57,00:09:31
2013-09-27,CR0546251,C00004307,109-556-0797,AA0206,36158,0,PS,AGENT,MICHAL,13:11:31,13:21:50,00:10:19
2013-09-27,CR0546793,C00004459,212-136-7544,AA0214,36159,2,PS,AGENT,YIFAT,14:16:44,14:23:34,00:06:50
2013-09-26,CR0544144,C00008076,675-825-2650,AA0111,36161,0,TT,AGENT,YITZ,11:42:12,11:51:33,00:09:21
2013-09-24,CR0540488,C00002292,617-842-5179,AA0101,36163,1,PS,AGENT,YITZ,11:19:41,11:24:02,00:04:21
2013-09-24,CR0539893,C00004057,296-240-7356,AA0213,36164,0,PS,AGENT,TOVA,14:52:26,14:57:30,00:05:04
2013-09-24,CR0540200,C00012890,981-305-5347,AA0105,36165,0,PS,AGENT,SHLOMO,15:48:52,16:02:43,00:13:51
2013-09-23,CR0537942,C00001339,302-587-1536,AA0215,36166,0,PS,AGENT,IDIT,09:25:19,09:33:06,00:07:47
2013-09-23,CR0538389,C00003032,103-918-2076,AA0110,36167,0,PS,AGENT,NO_SERVER,13:31:37,13:37:53,00:06:16
2013-09-23,CR0538457,C00000239,212-712-8706,AA0104,36168,1,PS,AGENT,IDIT,10:01:57,10:15:31,00:13:34
2013-09-19,CR0535179,C00003772,508-651-8237,AA0109,36169,2,NE,AGENT,BENSION,15:59:50,16:13:26,00:13:36
2013-09-19,CR0533931,C00002611,315-464-1425,AA0109,36170,0,PS,AGENT,DORIT,09:27:50,09:28:14,00:00:24
2013-09-18,CR0532311,C00000155,717-989-7187,AA0206,36171,2,PS,AGENT,DORIT,14:30:09,14:39:18,00:09:09
2013-09-18,CR0533368,C00003727,613-872-9891,AA0203,36172,0,PS,AGENT,DORIT,14:27:02,14:37:58,00:10:56
2013-09-18,CR0532774,C00003916,829-105-8999,AA0102,36173,1,PS,AGENT,SHARON,16:29:52,16:34:31,00:04:39
2013-09-17,CR0530624,C00004504,157-880-3295,AA0203,36176,0,NW,AGENT,AVNI,13:25:54,13:35:34,00:09:40
2013-09-17,CR0531143,C00003801,859-608-1421,AA0202,36177,2,PS,AGENT,MORIAH,09:35:41,09:48:10,00:12:29
2013-09-17,CR0530555,C00001096,212-310-1636,AA0110,36178,0,NW,AGENT,TOVA,16:51:27,17:09:12,00:17:45
2013-09-16,CR0528385,C00013276,914-740-8456,AA0102,36179,0,NW,AGENT,IDIT,12:00:14,12:02:08,00:01:54
2013-09-16,CR0529041,C00003705,728-219-7800,AA0213,36180,0,NW,AGENT,MIKI,09:57:12,10:09:17,00:12:05
2013-09-16,CR0529656,C00001254,911-877-1002,AA0111,36181,1,TT,AGENT,BASCH,15:40:10,15:55:00,00:14:50
2013-09-16,CR0529205,C00000739,859-994-2891,AA0214,36182,1,PS,AGENT,MICHAL,11:51:58,12:12:34,00:20:36
2013-09-12,CR0526089,C00003353,951-829-0462,AA0202,36184,0,NW,AGENT,IDIT,14:10:40,14:27:43,00:17:03
2013-09-12,CR0526102,C00004514,617-286-0356,AA0202,36185,2,PS,AGENT,BENSION,13:59:20,14:13:15,00:13:55
2013-09-12,CR0525565,C00004384,760-241-9329,AA0206,36186,2,PS,AGENT,TOVA,11:32:43,11:46:35,00:13:52
2013-09-11,CR0523978,C00001680,244-605-8042,AA0104,36187,2,PS,AGENT,MORIAH,12:29:52,12:47:18,00:17:26
2013-09-10,CR0522580,C00012416,212-964-1995,AA0107,36189,2,TT,AGENT,AVIDAN,11:57:23,11:59:47,00:02:24
2013-09-10,CR0521491,C00006034,485-877-5986,AA0213,36191,1,PS,AGENT,KAZAV,09:29:21,09:34:56,00:05:35
2013-09-10,CR0521983,C00000916,515-867-3011,AA0209,36192,0,PS,AGENT,KAZAV,13:14:14,13:32:56,00:18:42
2013-09-09,CR0520556,C00002322,108-470-6669,AA0109,36193,0,PS,AGENT,STEREN,11:17:50,11:32:10,00:14:20
2013-09-09,CR0519823,C00011121,836-564-5183,AA0102,36194,0,PE,AGENT,YITZ,15:19:08,15:35:18,00:16:10
2013-09-06,CR0518494,C00004403,831-023-9586,AA0209,36195,0,PS,AGENT,GILI,15:28:07,15:28:41,00:00:34
2013-09-06,CR0518106,C00004536,986-008-4785,AA0102,36196,0,PS,AGENT,SHLOMO,13:17:05,13:24:34,00:07:29
2013-09-05,CR0515125,C00004667,651-313-1878,AA0105,36197,0,PS,AGENT,AVNI,09:45:25,09:57:53,00:12:28
2013-09-04,CR0514524,C00001444,409-093-6361,AA0110,36198,0,NW,AGENT,MICHAL,15:03:14,15:23:56,00:20:42
2013-09-03,CR0513470,C00001317,316-767-6845,AA0202,36199,2,PS,AGENT,TOVA,14:54:14,15:05:23,00:11:09
2013-09-03,CR0513529,C00002978,342-649-5451,AA0109,36200,1,PS,AGENT,ZOHARI,13:30:40,13:47:50,00:17:10
2013-09-03,CR0513553,C00005736,212-015-4216,AA0101,36201,0,NW,AGENT,AVNI,11:10:29,11:16:03,00:05:34
2013-08-30,CR0510128,C00000888,510-990-7804,AA0112,36202,2,TT,AGENT,DORIT,09:29:29,09:29:30,00:00:01
2013-08-30,CR0510020,C00002910,914-445-0614,AA0204,36203,2,PS,AGENT,TOVA,09:59:10,10:18:18,00:19:08
2013-08-29,CR0509457,C00004818,212-441-9811,AA0108,36205,2,TT,AGENT,IDIT,13:38:23,13:49:53,00:11:30
2013-08-27,CR0505366,C00002536,654-004-3700,AA0110,36210,0,NW,AGENT,KAZAV,13:39:33,13:57:23,00:17:50
2013-08-27,CR0505222,C00003794,252-567-0898,AA0103,36211,2,PS,AGENT,TOVA,13:10:49,13:16:11,00:05:22
2013-08-26,CR0504699,C00002367,973-056-2895,AA0202,36212,0,PS,AGENT,NAAMA,16:08:34,16:27:46,00:19:12
2013-08-26,CR0504401,C00004683,413-016-1553,AA0101,36213,0,PS,AGENT,NAAMA,14:55:59,15:02:42,00:06:43
2013-08-23,CR0502860,C00002799,865-887-7827,AA0101,36214,2,PS,AGENT,SHARON,13:03:58,13:14:44,00:10:46
2013-08-22,CR0499960,C00003432,464-890-2141,AA0110,36215,0,PS,AGENT,STEREN,15:56:07,16:16:00,00:19:53
2013-08-22,CR0500459,C00003216,508-766-0313,AA0206,36216,0,PS,AGENT,YIFAT,12:37:37,12:44:46,00:07:09
2013-08-21,CR0499591,C00001295,865-737-9164,AA0214,36217,2,PS,AGENT,TOVA,11:53:11,11:56:49,00:03:38
2013-08-21,CR0501119,C00003797,743-174-4790,AA0201,36218,2,PS,AGENT,STEREN,14:48:10,14:48:32,00:00:22
2013-08-16,CR0494180,C00004775,617-846-1282,AA0116,36220,0,IN,AGENT,MICHAL,09:51:00,09:59:44,00:08:44
2013-08-16,CR0493663,C00003547,538-681-4664,AA0205,36221,0,NE,AGENT,ZOHARI,16:55:53,16:58:05,00:02:12
2013-08-15,CR0488748,C00003640,585-644-6837,AA0101,36222,0,PS,AGENT,BASCH,15:23:42,15:28:04,00:04:22
2013-08-15,CR0490608,C00004937,350-942-7923,AA0203,36223,2,NE,AGENT,SHARON,15:04:57,15:21:19,00:16:22
2013-08-14,CR0489217,C00003076,508-812-5302,AA0215,36225,0,PS,AGENT,AVNI,14:47:44,15:03:39,00:15:55
2013-08-13,CR0491378,C00000826,212-125-9851,AA0203,30075,0,PS,AGENT,STEREN,09:11:21,09:26:01,00:14:40
2013-08-12,CR0488083,C00003745,617-400-4516,AA0103,30077,2,PS,AGENT,DORIT,16:25:34,16:33:00,00:07:26
2013-08-12,CR0487821,C00003199,212-032-0852,AA0108,30078,2,TT,AGENT,YIFAT,13:27:05,13:37:11,00:10:06
2013-08-12,CR0487971,C00003207,978-831-3027,AA0213,30079,2,PS,AGENT,KAZAV,10:11:42,10:22:58,00:11:16
2013-08-09,CR0485875,C00008287,259-161-5246,AA0104,30081,2,PS,AGENT,ANAT,11:55:15,12:09:41,00:14:26
2013-08-07,CR0482761,C00003184,577-675-4829,AA0106,30082,0,NW,AGENT,MIKI,11:09:12,11:15:31,00:06:19
2013-08-07,CR0482894,C00001366,674-371-8035,AA0101,30084,0,PS,AGENT,IDIT,13:18:41,13:36:17,00:17:36
2013-08-06,CR0481188,C00000909,532-460-0056,AA0205,30085,2,PS,AGENT,MIKI,15:12:45,15:24:42,00:11:57
2013-08-06,CR0481764,C00001259,862-444-0641,AA0102,30086,0,PS,AGENT,AVNI,13:25:58,13:38:18,00:12:20
2013-08-06,CR0481818,C00001038,978-831-5722,AA0104,30087,0,PS,AGENT,AVNI,09:04:30,09:12:47,00:08:17
2013-08-05,CR0473931,C00002794,886-514-9424,AA0203,30088,0,PS,AGENT,SHLOMO,09:59:27,10:08:13,00:08:46
2013-08-05,CR0474388,C00001100,617-243-8287,AA0203,30089,0,PS,AGENT,MORIAH,12:57:01,12:59:55,00:02:54
2013-08-05,CR0474416,C00001735,218-239-9362,AA0206,30090,0,NW,AGENT,YITZ,13:17:05,13:37:03,00:19:58
2013-08-02,CR0473007,C00003221,441-953-3640,AA0205,30091,2,NE,AGENT,ELI,12:52:31,12:57:48,00:05:17
